customer_id,transaction_id,card_id,amount,city,country,timestamp,payment_method,device_type,amount_ratio,device_changed,payment_method_changed,city_changed,country_changed,out_hours,amount_abnormal,is_fraud,usual_device,usual_city,usual_country,usual_payment_method
427,daff7d2b-d3b4-4919-90bb-3be419d3ae79,3564600626100258,383.6329820040179,Tétouan,Maroc,2026-08-29T14:23:37,credit_card,Laptop,0.9038819909612036,0,0,0,0,0,0,0,Laptop,Tétouan,Maroc,credit_card
453,116aebba-65d7-49a7-a04a-c264a2c42c7a,6011452844168457,322.468407740705,Agadir,Maroc,2026-08-29T20:00:34,credit_card,Mobile,0.8310520137691688,0,0,0,0,0,0,0,Mobile,Agadir,Maroc,credit_card
912,e0285189-b51b-4bb3-88a2-3b8ac595c4ec,501833832899,348.909398558039,Salé,Maroc,2026-08-29T14:19:11,bank_transfer,Mobile,1.0092807540816096,0,0,0,0,0,0,0,Mobile,Salé,Maroc,bank_transfer
488,08c4aa49-cc1e-4b8e-b4d1-7a472a00721f,3598088590102502,539.1083338294656,Ouarzazate,Maroc,2026-08-29T22:19:06,debit_card,POS Terminal,0.8340364807692691,0,0,0,0,0,0,0,POS Terminal,Ouarzazate,Maroc,debit_card
469,8ccbc500-8119-4507-9a3e-527b7ac4245b,213146842965323,414.437062612848,Larache,Maroc,2026-08-29T17:49:23,credit_card,POS Terminal,0.9315304240178567,0,0,0,0,0,0,0,POS Terminal,Larache,Maroc,credit_card
768,c9805c07-b9a2-4391-b4b8-b7c10d59b8ec,4635973121507659585,2446.322469599811,Sidi Kacem,Maroc,2026-08-29T15:58:58,paypal,POS Terminal,7.304867501710159,0,0,0,0,0,1,0,POS Terminal,Sidi Kacem,Maroc,paypal
405,e08c4cd3-0225-4dec-a556-0abaf6f4efad,30245660382131,483.1490880055628,Dakhla,Maroc,2026-08-29T19:43:38,paypal,Laptop,1.2001921717680462,0,0,1,0,0,0,0,Laptop,Ouarzazate,Maroc,paypal
425,6ec5064c-dba9-465d-86fe-6ed037615998,3540015282407542,580.2267511837816,Béni Mellal,Maroc,2026-08-29T03:34:52,debit_card,Mobile,1.1687151490934664,1,1,0,0,1,0,0,Laptop,Béni Mellal,Maroc,credit_card
640,71b4eff7-8e63-4004-9c12-e56e41c937eb,30599388423621,234.223803886873,Errachidia,Maroc,2026-08-29T22:17:48,debit_card,Mobile,0.6116154072417906,0,0,1,0,0,0,0,Mobile,Settat,Maroc,debit_card
589,96ebaaa9-f2d6-4e83-8f1c-922d4a54481e,4062189419548,429.5410761746404,Oujda,Émirats Arabes Unis,2026-08-29T19:17:04,credit_card,Mobile,0.8869679275358655,1,1,1,1,0,0,1,POS Terminal,Khouribga,Maroc,debit_card
434,b9fcc861-641c-43a0-85b9-c5ff66291424,4935622602109376,374.0129663601081,Settat,Pays-Bas,2026-08-29T09:41:04,bank_transfer,Mobile,1.2521121634523105,1,0,1,1,0,0,0,POS Terminal,Fès,Maroc,bank_transfer
400,c35d29bb-0edc-479f-bfbb-9001c19030e6,5355096463065902,460.01026710369047,Sidi Kacem,Maroc,2026-08-29T18:33:04,paypal,Mobile,1.1952904228929937,0,0,0,0,0,0,0,Mobile,Sidi Kacem,Maroc,paypal
393,123933e4-fbeb-48ae-8f5f-b2fa1736012a,3505812432509091,336.1672054549425,Ifrane,Maroc,2026-08-29T15:27:09,bank_transfer,POS Terminal,0.9007021630823381,0,0,1,0,0,0,0,POS Terminal,Casablanca,Maroc,bank_transfer
836,728e339f-b410-4f75-a37e-5b1142d5a238,4372931003914354227,385.3322380372711,Agadir,Maroc,2026-08-29T07:04:25,paypal,Laptop,0.8666241666338722,0,0,0,0,1,0,0,Laptop,Agadir,Maroc,paypal
729,73c7870a-bc50-4107-a024-9f53b1c346a5,373766848019878,353.17242293169136,Tiznit,Maroc,2026-08-29T12:29:02,bank_transfer,Mobile,0.9146337999270842,0,1,0,0,0,0,0,Mobile,Tiznit,Maroc,debit_card
600,55899bf8-b5b5-4cc4-b227-c28b3a8b2376,3536649207801540,387.2922233405297,Khemisset,Maroc,2026-08-29T09:57:48,debit_card,Mobile,0.9077435151682782,0,1,1,0,0,0,0,Mobile,Chefchaouen,Maroc,paypal
490,f9229ee6-18f0-4e89-853f-91a65c13be48,30414649154710,377.6512389356368,Settat,Maroc,2026-08-29T15:21:13,paypal,Mobile,1.1429632863251222,1,0,0,0,0,0,0,Laptop,Settat,Maroc,paypal
389,7254da8c-b1ae-402c-98e6-5c87fe8570d8,343859544361145,335.31063281745463,Rabat,Royaume-Uni,2026-08-29T08:07:46,debit_card,Mobile,0.9031685437884942,0,1,0,1,0,0,0,Mobile,Rabat,Maroc,bank_transfer
798,de095edf-04f2-4d25-bd86-0b262c7c9537,4421935246358451,400.6448662008813,Dakhla,Maroc,2026-08-29T18:32:42,bank_transfer,Laptop,0.9877499036574174,0,0,0,0,0,0,0,Laptop,Dakhla,Maroc,bank_transfer
540,c39172cd-4ef5-49d3-bdfb-e98431754b59,2678625994502277,350.58061732034355,El Jadida,Italie,2026-08-29T05:45:56,credit_card,Laptop,1.061713649913159,1,0,1,1,1,0,1,POS Terminal,Guelmim,Maroc,credit_card
963,b600630b-d715-4bf3-9eb5-576ddaafe404,4761109461122,407.51336301800325,Taza,Égypte,2026-08-29T09:42:53,bank_transfer,Mobile,1.10169204870546,0,0,0,1,0,0,0,Mobile,Taza,Maroc,bank_transfer
999,43f92ef1-943c-4d50-abf2-8f73551f3886,4063444753195069457,2979.461515907786,Ouarzazate,Maroc,2026-08-29T11:58:46,bank_transfer,POS Terminal,8.653615326846598,0,1,0,0,0,1,0,POS Terminal,Ouarzazate,Maroc,debit_card
622,fc6c7cca-a17a-4f62-8608-3fa9328fe4a3,501866354217,500.92308079246374,Khemisset,Maroc,2026-08-29T22:56:29,bank_transfer,Laptop,1.0848383062480405,1,1,0,0,1,0,0,POS Terminal,Khemisset,Maroc,credit_card
181,ae1498e6-8033-47aa-b138-b528fe15bf5f,30047557852154,233.7376095498084,Kénitra,Maroc,2026-08-29T16:30:21,debit_card,Laptop,0.5502200656126104,0,0,0,0,0,0,0,Laptop,Kénitra,Maroc,debit_card
939,2fbbe13f-1808-4ec9-9bae-bb8f09caf6f9,4309419171183876,239.45947090308044,Errachidia,Maroc,2026-08-29T07:14:58,credit_card,Mobile,0.7201915755523356,0,0,0,0,0,0,0,Mobile,Errachidia,Maroc,credit_card
820,56fe672c-36c8-4eb7-bddc-bbff156e720b,4549718330684850,536.485391886458,Tanger,Maroc,2026-08-29T19:31:50,bank_transfer,Laptop,1.0969481241700627,0,0,0,0,0,0,0,Laptop,Tanger,Maroc,bank_transfer
489,4614f64c-f417-4daa-aaca-fed1e413aa12,4176533759829,365.1828674500176,Oujda,Maroc,2026-08-29T07:54:04,paypal,POS Terminal,1.0183853731708692,0,0,0,0,1,0,0,POS Terminal,Oujda,Maroc,paypal
748,c3e957de-5927-4a41-b201-2eeec2edebb8,30086701469366,1912.1879332456328,Salé,Canada,2026-08-29T16:35:11,bank_transfer,Mobile,4.997906612827615,0,0,0,1,0,1,1,Mobile,Salé,Maroc,bank_transfer
316,456e9243-66f1-44f8-8c96-d76e826bb64f,3570540293715701,274.27762532366694,Guelmim,Maroc,2026-08-29T12:43:03,paypal,Laptop,0.8730615177392628,0,1,1,0,0,0,0,Laptop,Rabat,Maroc,credit_card
994,fb6a4389-905b-4207-abeb-b873391e60ed,4727684587786125,322.45222997560563,Al Hoceïma,Maroc,2026-08-29T18:47:25,bank_transfer,Laptop,0.8359043355006949,0,0,0,0,0,0,0,Laptop,Al Hoceïma,Maroc,bank_transfer
749,2eca33c9-8e92-4892-be2d-05e39d1b9db1,3560562184518756,488.0297913405442,Sidi Kacem,Maroc,2026-08-29T13:55:41,paypal,POS Terminal,1.3038410356025025,0,0,1,0,0,0,0,POS Terminal,Safi,Maroc,paypal
327,483a8cf4-fc5f-491a-89bb-e4a7a1a396e3,3569216946054565,357.40272584663717,Oujda,Maroc,2026-08-29T18:37:55,paypal,Laptop,0.9786845214450883,0,0,0,0,0,0,0,Laptop,Oujda,Maroc,paypal
763,cde3f6e5-4cb0-4eeb-bba9-38e7b2311c78,4585040513810,359.30010501657335,Guelmim,Maroc,2026-08-29T11:50:40,credit_card,Laptop,0.7796006268610095,1,1,0,0,0,0,0,Mobile,Guelmim,Maroc,debit_card
239,e1bbcd40-8335-476e-9a88-fc155a099bae,349436568735704,316.78762837276236,Casablanca,Maroc,2026-08-29T13:17:53,bank_transfer,Laptop,0.9985205246817778,0,0,0,0,0,0,0,Laptop,Casablanca,Maroc,bank_transfer
284,c9c215b7-4def-432d-a0e4-6314080282c7,4470507242958806,360.2805205910544,Fès,Maroc,2026-08-29T03:08:23,debit_card,Mobile,1.0541087668787088,0,0,0,0,1,0,0,Mobile,Fès,Maroc,debit_card
205,49bb2762-081a-4cff-a1f1-5285bac766b6,6560113736196551,420.14912214400067,Guelmim,Maroc,2026-08-29T17:25:13,credit_card,Laptop,1.3834643178192236,0,0,0,0,0,0,0,Laptop,Guelmim,Maroc,credit_card
505,d77ebe90-ca05-4492-bbd3-bc699a0e3cc5,3518682634530038,346.03088120017736,Errachidia,Maroc,2026-08-29T20:50:53,paypal,POS Terminal,1.0427144639014372,0,0,0,0,0,0,0,POS Terminal,Errachidia,Maroc,paypal
492,55532ea6-21d1-443e-87ca-d6195e305016,6011662726981708,483.1172483858875,Tanger,Maroc,2026-08-29T01:28:29,credit_card,Laptop,1.0176218772454333,0,0,0,0,1,0,0,Laptop,Tanger,Maroc,credit_card
860,2f42bca6-ac8c-4c1a-8e80-f51f7285eef1,4593991602007821758,571.8573605243791,Agadir,Maroc,2026-08-29T16:42:48,bank_transfer,Mobile,1.205192354934998,0,1,0,0,0,0,0,Mobile,Agadir,Maroc,debit_card
779,b155d868-219b-4ba6-ab44-63ff1bdf21c8,180034345837810,290.30596275224275,Taza,Maroc,2026-08-29T18:17:28,credit_card,Mobile,0.8160605859647878,0,0,0,0,0,0,0,Mobile,Taza,Maroc,credit_card
22,a054e74d-5d70-4d5c-9dcd-2116355f4cff,5410661027745514,372.8157659381668,Errachidia,Maroc,2026-08-29T04:42:44,debit_card,Mobile,0.7337691388457211,0,0,0,0,1,0,0,Mobile,Errachidia,Maroc,debit_card
714,0b87a6c1-770d-4e62-b656-f345828559ca,060426891598,383.3356969847475,Dakhla,Maroc,2026-08-29T15:27:15,debit_card,POS Terminal,1.2270391064632762,0,0,0,0,0,0,0,POS Terminal,Dakhla,Maroc,debit_card
183,e371ccfe-13fe-4698-b476-68a8e0ba1200,3553652389794234,2400.376326510451,Khemisset,Maroc,2026-08-29T16:03:12,paypal,Mobile,6.0672980828581045,0,1,0,0,0,1,0,Mobile,Khemisset,Maroc,debit_card
